197,Skopje,41.9961816,21.4319213
198,Kicevo,42.8294323,19.3696372
199,Ohrid,41.1170203,20.8017387
200,Bitola,41.0316005,21.3302511
201,Niki,43.1514687,140.7664846
202,Vevi,50.93493,6.934379
203,Kozani,35.1561725,33.3696449
204,Larissa,32.0559958,-95.324951
205,Domokos,39.1278012,22.3032886
206,Lamia,8.9,12.016667
207,Brallos,-33.9779984,150.8558631
208,Itea,38.4334754,22.4239321
209,Antirrio,38.32040645,21.773343815135675
210,Aigio,38.2505699,22.0852909
211,Corinth,34.9343599,-88.5223353
212,Tripoli,32.896672,13.1777923
213,Kissamos,35.4933441,23.6594698
214,Chania,35.5120831,24.0191544
215,Vardo,70.3308158,30.96182045479223
216,Vadso,70.22671985,29.782800932798843
217,Varangerbotn,70.1727894,28.5556913
218,Utsjoki,69.907601,27.0252458
219,Inari,68.9062456,27.0260771
220,Ivalo,68.6588185,27.5348114
221,Sodankyla,67.4189716,26.5902179
222,Rovaniemi,66.5025657,25.73122
223,Kemi,65.7333404,24.5666495
224,Oulu,65.0118734,25.4716809
225,Jyvaskyla,62.2417066,25.7495727
226,Heinola,61.2027188,26.031371
227,Lahti,60.9826014,25.6613764
228,Helsinki,60.1674881,24.9427473
229,Gdansk,54.42880315,18.79832701217957
230,Swiecie,53.4072518,18.4455253
231,Lodz,51.7687323,19.4569911
232,Piotrkow Trybunalski,51.412853999999996,19.6886837487098
233,Katowice,50.2598987,19.0215852
234,Zilina,49.2234674,18.7393139
235,Gyor,47.687609,17.6346815
236,Budapest,47.4978789,19.0402383
237,Szeged,46.2546312,20.1486016
238,Subotica,46.1002058,19.6653273
239,Novi Sad,45.2551338,19.8451756
240,Belgrade,44.8178131,20.4568974
241,Nis,43.3211301,21.8959232
242,Kumanovo,42.1359459,21.7177635
243,Veles,41.718869,21.7705695
244,Gevgelija,41.1388664,22.5033192
245,Evzoni,41.1047002,22.5575583
246,Thessaloniki,40.6403167,22.9352716
247,Katerini,40.2713616,22.5087618
248,Athens,33.9597677,-83.376398
249,Heraklion,31.302979,30.120813
250,Agios Nikolaos,35.1905899,25.7175216
251,Sitia,13.85546,14.097398
252,Klaipeda,55.7127529,21.1350469
253,Kaunas,54.8982139,23.9044817
254,Vilnius,54.6870458,25.2829111
255,Lida,31.953371150000002,34.89028367347144
256,Slonim,53.0927071,25.3193209
257,Kobryn,52.2085858,24.3542923
258,Dubno,48.1914941,20.0014426
259,Ternopil,49.6630002,25.6167516
260,Chernivtsi,48.2864702,25.9376532
261,Siret,47.9516479,26.0692763
262,Suceava,47.53265345,25.834593917414125
263,Roman,48.836297599999995,1.047626206618487
264,Urziceni,44.717002,26.6324066
265,Bucharest,44.4361414,26.1027202
266,Giurgiu,43.8959058,25.9658111
267,Ruse,43.8480413,25.9542057
268,Byala,43.4593631,25.7365619
269,Veliko Tarnovo,43.2164885,25.611409300395785
270,Stara Zagora,42.4248111,25.6257479
271,Haskovo,41.763101000000006,25.92562551247896
272,Svilengrad,41.7689145,26.201814
273,Ormenio,41.7206399,26.2114331
274,Kastanies,41.6455761,26.4753534
275,Didymoteicho,41.3522327,26.5112325
276,Alexandroupoli,40.845666,25.8778814
277,Saint Petersburg,59.9606739,30.1586551
278,Pskov,57.8173923,28.3343465
279,Gomel,52.4238936,31.0131698
280,Kiev,50.4500336,30.5241361
281,Odessa,46.4843023,30.7322878
282,Samsun,41.2303557,35.9683338
283,Merzifon,40.8721392,35.4635383
284,Moscow,55.625578,37.6063916
285,Kaluga,54.5101087,36.2598115
286,Bryansk,53.27896405,34.36589361201107
287,Hlukhiv,51.67831,33.9093
288,Kirkenes,69.7271478,30.0448971
289,Murmansk,68.970665,33.07497
290,Petrozavodsk,61.7900426,34.390007
291,Orel,49.9193093,15.8390302
292,Kharkiv,49.9923181,36.2310146
293,Simferopol,44.9521459,34.1024858
294,Alushta,44.677112,34.4095393
295,Yalta,44.4970713,34.1586871
296,Yaroslavl,57.650843249999994,39.87186342970711
297,Voronezh,51.67993115,39.18375597402426
298,Novorossiysk,44.7239578,37.7690711
299,Mineralnye Vody,44.2107377,43.134969
300,Nalchik,43.4769604,43.5966578
301,Vladikavkaz,43.024593,44.68211
302,Stepantsminda,42.6579897,44.6408079
303,Mtskheta,41.846295,44.7195591
304,Tbilisi,41.6934591,44.8014495
305,Marneuli,41.4718258,44.8159789
306,Bolnisi,41.4493333,44.5369461
307,Yerevan,40.1777112,44.5126233
308,Goris,41.9818469,44.1117811
309,Megri,38.9013004,46.2459121
310,Tambov,52.731118499999994,41.434199146086904
311,Povorino,51.199276,42.24094
312,Volgograd,48.6484138,44.384975590129905
313,Astrakhan,46.3498308,48.0326203
314,Makhachkala,42.9830241,47.5048717
315,Kuba,23.0131338,-80.8328748
316,Baku,40.3755885,49.8328009
317,Alyat,2.3253349,32.6659206
318,Astara,38.51559775,48.82832234412608
319,Samara,53.198627,50.113987
320,Oral,51.2040697,51.3707863
321,Atyrau,47.6605827,50.806203
322,Beineu,45.3221097,55.1966215
323,Shetpe,44.1413139,52.1556413
324,Zhetybai,43.1775,52.8944
325,Fetisovo,54.91588015,46.61989159989118
326,Bekdash,31.9521787,35.9336233
327,Turkmenbasy,40.0053169,52.9928838
328,Gyzylarbat,38.9748448,56.2765852
329,Chelyabinsk,55.1598408,61.4025547
330,Kostanay,52.0615626,62.9372689
331,Esil,51.9601511,66.4088826
332,Derzhavinsk,51.0990849,66.3138516
333,Arkalyk,50.253281,66.914993
334,Jezkazgan,47.7964459,67.70618078166055
335,Kyzylorda,45.2058853,63.9155202
336,Shymkent,42.3146962,69.5883282
337,Tashkent,41.3123363,69.2787079
338,Ayni,-12.0870672,-76.9768354
339,Dushanbe,38.5762709,68.7863573
340,Panji Poyon,37.2127562,68.5813016
341,Ishim,56.1092126,69.457152
342,Astana,51.115320749999995,71.46636599643543
343,Karaganda,49.1767322,74.1811272
344,Balkhash,46.55825725,77.71087007268744
345,Burubaytal,42.2819,69.2431
346,Almaty,43.2363924,76.9457275
347,Bishkek,42.8777895,74.6066926
348,Naryn,41.36706575,75.99318378659194
349,Torugart Pass,40.5516903,75.3938887
350,Omsk,54.983006700000004,73.37452243916528
351,Pavlodar,51.8111545,76.4285287
352,Semey,50.39957975,80.24631761597493
353,Georgiyevka,52.2465586,40.448957
354,Maikapshagai,43.2462,79.6772
355,A,14.8971921,100.83273
356,Svolvaer,68.2321709,14.5646019
357,Melbu,36.6403282,5.3626372
358,Sortland,68.76729605,15.367917868560635
359,Lodingen,68.3944357,15.609655745604854
360,Evenes,68.49686075,16.906967779768962
361,Narvik,68.28988385,17.086538711321808
362,Kiruna,68.166667,19.5
363,Tore,65.9131293,22.6478278
364,Lulea,65.5831187,22.1459535
365,Shannon,37.1498052,-91.4328245
366,Limerick,52.661252,-8.6301239
367,Dublin,53.3493795,-6.2605593
368,Liverpool,53.4071991,-2.99168
369,Manchester,53.4794892,-2.2451148
370,Leeds,53.7974185,-1.5437941
371,Kingston upon Hull,53.76238625,-0.3301213755327681
372,Esbjerg,55.4664892,8.4520751
373,Helsingborg,56.0442098,12.703706
374,Halmstad,56.6739826,12.8574827
375,Orebro,59.2747287,15.2151181
376,Stockholm,59.3251172,18.0710935
377,Tallinn,59.4372155,24.7453688
378,Narva,59.3766729,28.1921457
379,Cork,51.897077,-8.4654674
380,Waterford,52.2609997,-7.1119081
381,Wexford,52.46018745,-6.606515459159162
382,Rosslare,52.2735675,-6.3869031
383,Fishguard,51.9938353,-4.97681
384,Swansea,51.6195955,-3.9459248
385,Bridgend,51.5049859,-3.5756674
386,Cardiff,51.4816546,-3.1791934
387,Newport,41.4899827,-71.3137707
388,Bristol,51.4538022,-2.5972985
389,Colchester,51.8896903,0.8994651
390,Ipswich,52.0579324,1.1528095
391,Felixstowe,51.9639098,1.3515106
392,The Hague,52.0799838,4.3113461
393,Gouda,52.018119350000006,4.711122134697802
394,Amersfoort,52.1562499,5.3896944
395,Oldenzaal,52.30853685,6.914603743122237
396,Osnabruck,52.2719595,8.047635
397,Bad Oeynhausen,52.2014399,8.7981244
398,Braunschweig,52.2646577,10.5236066
399,Magdeburg,52.1315889,11.6399609
400,Poznan,52.4082663,16.9335199
401,Warsaw,52.2319581,21.0067249
402,Brest,48.3905283,-4.4860088
403,Minsk,53.9024716,27.5618225
404,Smolensk,54.7814057,32.0461261
405,Ryazan,54.6295687,39.7425039
406,Penza,53.1937836,45.006741250609664
407,Ufa,52.3870936,13.122814833095239
408,Kurgan,55.41284775,65.38521650075313
409,Bruges,51.2085526,3.226772
410,Ghent,51.0538286,3.7250121
411,Brussels,50.8550018,4.3512333761166175
412,Leuven,50.879202,4.7011675
413,Eupen,50.6305665,6.0312717
414,Aachen,50.776351,6.083862
415,Olpe,51.0294497,7.8439105
416,Wetzlar,50.5525346,8.5074406
417,GieBen,50.5862066,8.6742306
418,Bad Hersfeld,50.8681341,9.7068481
419,Eisenach,50.9747134,10.3193565
420,Erfurt,50.9777974,11.0287364
421,Gera,50.8772301,12.0796208
422,Chemnitz,50.8323531,12.918914
423,Gorlitz,51.1563185,14.991018
424,Wroclaw,51.1089776,17.0326689
425,Opole,50.678792900000005,17.929884436033525
426,Gliwice,50.294113,18.6657306
427,Zabrze,50.3086154,18.7863749
428,Krakow,50.0619474,19.9368564
429,Rzeszow,50.013064,22.016143457294312
430,Jaroslaw,50.0159029,22.6796573
431,Korczowa,49.9522144,23.0797832
432,Lviv,49.841952,24.0315921
433,Rivne,51.2074112,26.5208033
434,Zhytomyr,50.9080532,28.3867504
435,Luhansk,49.2724587,38.9150477
436,Beyneu,45.4865845,54.7700278518584
437,Qongirot,39.9513883,66.9226518
438,Nukus,42.4600229,59.6176603
439,Dasoguz,41.3862117,58.5586047
440,Bukhara,39.7675529,64.4231326
441,Navoiy,42.0,64.0
442,Samarkand,39.6550017,66.9756954
443,Jizzakh,40.1331797,67.8234081
444,Zhambyl,44.4168463,72.134166
445,Sary-Ozek,44.1393623,79.7906168
446,Taldykorgan,45.0164138,78.3791841
447,Ucharal,46.176125,80.952568
448,Taskesken,41.409328,69.015411
449,Ayagoz,47.9651211,80.4365994
450,Oskemen,49.9484438,82.6274791
451,Ridder,50.338932,83.506157
452,Rennes,48.1113387,-1.6800198
453,Le Mans,48.0073849,0.1967849
454,Reims,49.2577886,4.031926
455,Saarbrucken,49.234362,6.996379
456,Mannheim,49.4892913,8.4673098
457,Heilbronn,49.142291,9.218655
458,Rozvadov,49.65354095,12.563823585623167
459,Plzen,49.7477415,13.3775249
460,Trencin,48.8922719,18.0387465
461,Presov,49.0000074,21.2392122
462,Kosice,48.7172272,21.2496774
463,Vysne Nemecke,48.6593683,22.2632096
464,Uzhhorod,48.6223731,22.3022572
465,Mukachevo,48.4421119,22.7185408
466,Stryj,51.7678403,21.9571187
467,Khmelnytskyi,49.268624,27.0635998
468,Vinnytsia,48.8990315,28.516068
469,Uman,48.7497621,30.2203052
470,Kirovohrad,48.1916774,31.6902953
471,Dnipropetrovsk,48.662589,34.9501715
472,Donetsk,48.0158753,37.8013407
473,Rostov-on-Don,47.2216548,39.7096061
474,Armavir,44.9993585,41.1294061
475,Lorient,47.7477336,-3.3660907
476,Vannes,47.6586772,-2.7599079
477,Nantes,47.2186371,-1.5541362
478,Angers,47.4739884,-0.5515588
479,Tours,47.3900474,0.6889268
480,Montargis,47.9978628,2.7310072
481,Auxerre,47.7961287,3.570579
482,Beaune,47.0239064,4.8380426
483,Dole,47.0921047,5.4925463
484,Besancon,47.2380222,6.0243622
485,Belfort,47.6379599,6.8628942
486,Zurich,47.3744489,8.5410422
487,Winterthur,47.4991723,8.7291498
488,St. Gallen,47.425618,9.3762397
489,St. Margrethen,47.4510277,9.6410249
490,Bregenz,47.5025779,9.7472924
491,Feldkirch,47.8647485,7.2730686
492,Landeck,47.1424135,10.5704571
493,Telfs,47.3046511,11.071515
494,Lauterach,48.2550946,9.5824418
495,Imst,47.2381536,10.7406982
496,Bad Reichenhall,47.7222676,12.8760923
497,Sattledt,48.0702992,14.0581292
498,Sankt Polten,48.193315,15.619871498286466
499,Vienna,48.2083537,16.3725042
500,Nickelsdorf,47.9403019,17.0661763
501,Mosonmagyarovar,47.8731793,17.2722342
502,Szolnok,47.1753833,20.1946279
503,Puspokladany,47.3196043,21.1122524
504,Oradea,47.0549163,21.9285231
505,Cluj-Napoca,46.769379,23.5899542
506,Turda,46.5685214,23.7853643
507,Targu Mures,46.5446253,24.561196
508,Brasov,45.6525105,25.6105654
509,Ploiesti,44.9417468,26.0236504
510,Slobozia,44.5635999,27.3618477
511,Harsova,44.6845557,27.9513766
512,Constanta,44.172889600000005,28.621515355297706
513,Agigea,44.0911993,28.6104977
514,Poti,20.4627211,78.541367
515,Senaki,-8.5053698,123.449128
516,Samtredia,42.16450485,42.349989689065154
517,Kutaisi,42.2588629,42.662991965434514
518,Khashuri,41.9972652,43.5989395
519,Gori,11.4239817,-2.3988445
520,Rustavi,41.54309,45.0112804
521,Ganja,40.6798083,46.3597178
522,Yevlakh,40.6111615,47.1479948
523,Ashgabat,37.9404648,58.3823487
524,Tejen,37.38463,60.5027245
525,Mary,37.1302916,62.4019513
526,Turkmenabat,39.0733839,63.5831564
527,Alat,39.9477043,49.4066384
528,Karshi,9.418620149999999,8.506198129505279
529,Guzar,38.6213611,66.2521604
530,Sherobod,37.6711178,67.0166342
531,Termez,37.2442466,67.283151
532,Jirgatal,39.2097,73.8723
533,Sary Tash,39.728053,73.2487019
534,Irkeshtam,39.6786591,73.8988147
535,A Coruna,43.3709703,-8.3959425
536,Bilbao,43.2630018,-2.9350039
537,Clermont-Ferrand,45.7774551,3.0819427
538,Chambery,45.5662672,5.9203636
539,Susa,45.1372115,7.0539789
540,Turin,45.0677551,7.6824892
541,Tortona,44.89666,8.8641282
542,Brescia,45.77958045,10.4258729694612
543,Trieste,45.6496485,13.7772781
544,Postojna,45.7752847,14.2139937
545,Ljubljana,46.0500268,14.5069289
546,Slavonski Brod,45.1665803,18.0121385
547,Vrsac,45.1211263,21.2960485
548,Timisoara,45.7538355,21.2257474
549,Drobeta-Turnu Severin,44.6257835,22.6531975
550,Craiova,44.3190159,23.7965614
551,Alexandria,44.83495335,8.745030418605868
552,Razgrad,43.5258211,26.5230603
553,Shumen,43.2703797,26.9247362
554,Varna,43.2073873,27.9166653
555,Ordu,40.8292569,37.4082764
556,Giresun,40.6531617,38.5172032
557,Trabzon,41.0054605,39.7301463
558,Batumi,41.6509502,41.6360085
559,Lisbon,38.7077507,-9.1365919
560,Valladolid,41.6521328,-4.728562
561,Toulouse,43.6044622,1.4442469
562,Nice,43.7009358,7.2683912
563,Sofia,-15.2538402,48.2562163
564,Plovdiv,42.1418541,24.7499297
565,Istanbul,41.0766019,29.052495
566,Izmit,40.7718611,29.9498078
567,Gerede,40.7987548,32.2009075
568,Amasya,40.6569451,35.7727169
569,Erzurum,39.7581897,41.4032241
570,Gurbulak,39.4181258,44.352677
571,Iran,32.6475314,54.5643516
572,Mazara del Vallo,37.6537292,12.5886912
573,Palermo,38.1112268,13.3524434
574,Reggio Calabria,38.1035389,15.6397556
575,Metaponto,40.3740777,16.8100961
576,Taranto,40.54881555,17.08058012454743
577,Ioannina,39.6639818,20.8522784
578,Gelibolu,40.4054063,26.6722539
579,Lapseki,40.3443674,26.6845975
580,Bursa,39.9895878,28.8944669
581,Ankara,39.7160439,32.7059948
582,Adana,36.9863599,35.3252861
583,Nusaybin,37.0691755,41.2164671
584,Khabur River,36.5746636,40.4599482
585,Iraq,33.0955793,44.1749775
586,Larne,54.8508458,-5.8183116
587,Belfast,54.596391,-5.9301829
588,Newry,54.1775283,-6.337506
589,Dundalk,54.0046033,-6.4008879
590,Drogheda,53.7149877,-6.3524183
591,Pontevedra,42.6075172,-8.4714942
592,Valenca,44.9332277,4.8920811
593,Porto,41.1494512,-8.6107884
594,Albufeira,37.088241,-8.2526339
595,Castro Marim,37.2179367,-7.4457102
596,Huelva,37.2575874,-6.9484945
597,Cherbourg-Octeville,49.6343543,-1.6285770868661507
598,La Rochelle,46.1591126,-1.1520434
599,Trelleborg,55.37592,13.1461522
600,Oslo,59.9133301,10.7389701
601,Hamar,61.0014937,11.16479641006573
602,Lillehammer,61.1145451,10.4670073
603,Dombas,62.0755539,9.1278983
604,Trondheim,63.4304475,10.3952118
605,Stjordal,63.4627028,11.134472299094192
606,Steinkjer,64.050737,11.481908998592733
607,Mosjoen,65.8375342,13.1892098
608,Mo i Rana,66.3110969,14.1386991
609,Rognan,67.1014386,15.3935626
610,Fauske,67.23671525,15.784422075480048
611,Ballangen,68.342872,16.8313381
612,Setermoen,68.8609408,18.3482428
613,Alta,55.001251,-115.002136
614,Olderfjord,70.4739478,25.0705774
615,Lakselv,70.0524983,24.9606571
616,Karasjok,69.4718736,25.5111384
617,Pau  Pyrenees-Atlantiques,43.2957547,-0.3685668
618,Jaca,42.5692515,-0.549372
619,Zaragoza,41.6521342,-0.8809428
620,Vierzon,47.2217489,2.0691421
621,Montlucon,46.3400296,2.6073963
622,Montpellier,43.6112422,3.8767337
623,Doncaster,53.5227681,-1.1335312
624,Sheffield,53.3806626,-1.4702278
625,Nottingham,52.9534193,-1.1496461
626,Leicester,52.6362,-1.1331969
627,Northampton,52.23433665,-0.9028072768185829
628,Antwerp,51.2211097,4.3997081
629,Martigny,49.8597222,4.1375
630,Sarreguemines,49.1094836,7.0708865
631,Ludwigshafen,49.4704113,8.4381568
632,La Spezia,44.23836595,9.691232634547537
633,Bremen,53.0758196,8.8071646
634,Orkanger,63.304819,9.8496676
635,Vinjeora,63.2061652,8.9859773
636,Halsa,66.7437106,13.5759233
637,Straumsnes,68.4408719,17.6559363
638,Kristiansund Mainland Connection,63.1213,7.7745
639,Batnfjordsora,62.8933784,7.679776
640,Molde,62.60162565,8.138620840166594
641,Vestnes,62.56819005,7.11060774159323
642,Skodje,62.5037394,6.6962479
643,Alesund,62.48023635,6.555073940277875
644,Volda,62.08037975,6.274410767523168
645,Nordfjordeid,61.907681,5.9891381
646,Sandane,8.40685,17.5976667
647,Forde,61.4521759,5.8571725
648,Lavik,61.103562,5.5131038
649,Instefjord,60.9865241,5.4837486
650,Knarvik,60.5461492,5.285399
651,Bergen,60.3943055,5.3259192
652,Os,43.3890851,-0.6150563
653,Stord,59.82502055,5.488370639966453
654,Sveio,59.61370615,5.4117567089092296
655,Aksdal,59.4230834,5.445157
656,Bokn,59.19252415,5.475702645238316
657,Rennesoy,59.11483665,5.649151657986611
658,Randaberg,59.021066649999995,5.564876566360093
659,Stavanger,58.9699675,5.7318101
660,Sandnes,58.983132049999995,6.394641047340787
661,Helleland,60.3368036,6.6579929
662,Flekkefjord,58.294935699999996,6.612962604643913
663,Lyngdal,58.1516995,7.0523045432054
664,Mandal,58.0268181,7.4534802
665,Kristiansand,58.085627599999995,7.93185802875815
666,Hirtshals,57.5908031,9.9649737
667,Hjorring,57.457183,9.9855998
668,Norresundby,57.0607251,9.9241319
669,Dortmund,51.5142273,7.4652789
670,Aschaffenburg,49.9740542,9.1493636
671,Stuttgart,48.7784485,9.1800132
672,Schaffhausen,47.6960491,8.634513
673,Ulm,48.3984635,9.9910194
674,Lindau,47.550753,9.6926624
675,Buchs,47.1627634,9.4764086
676,Chur,46.854747,9.5264904
677,San Bernardino,34.8253019,-116.0833144
678,Rodby,54.6940639,11.3902205
679,Puttgarden,54.4964975,11.2121117
680,Oldenburg in Holstein,54.2922574,10.8809805
681,Lubeck,53.866444,10.684738
682,Halle,51.4825041,11.9705452
683,Plauen,50.4950632,12.1346523
684,Schonberg,53.6781808,10.4318363
685,Vojtanov,50.168417,12.3168787
686,Cheb,50.0793511,12.3703526
687,Karlovy Vary,50.2306216,12.8701437
688,Ceske Budejovice,48.9747357,14.474285
689,Halamky,48.8531369,14.9151247
690,Leipzig,51.3406321,12.3747329
691,Hirschberg,50.8501049,15.653749235408073
692,Hof,50.3219015,11.9178807
